director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,opening_weekend_value,gross_value,budget_value,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,clean_director_names,FirstName,Gender,CareerStartYear,Career_Year_Number,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture),awards_nominated,awards_won
nm0178997,Frank Coraci,tt0389860,Click (2006) - IMDb,686,171,45,6.4,250849, 23 June 2006 (USA)    See more »,107.0,2006,4214483.796836021,194625574.17386493,99197434.9013037,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,4,6.28,frank coraci,frank,Female,1996,11,Click,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000916,Peter Berg,tt0390022,Friday Night Lights (2004) - IMDb,299,118,70,7.3,47891, 8 October 2004 (USA)    See more »,118.0,2004,30602927.25123373,92384044.81208672,45295114.96172173,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,0,8,7.07,peter berg,peter,Male,1994,11,Friday Night Lights,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0551358,Joshua Marston,tt0390221,Maria pleine de grâce (2004) - IMDb,173,154,87,7.5,30750, 8 December 2004 (France)    See more »,101.0,2004,209967.0152422265,9839907.754610099,4529511.496172174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,1,0,0,8,7.3,joshua marston,joshua,Male,1990,15,Maria pleine de grâce,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm1503403,Shane Carruth,tt0390384,Primer (2004) - IMDb,377,120,68,7.0,74972, 2 June 2005 (Netherlands)    See more »,77.0,2004,42520.03425173358,641318.4343713642,10568.860157735071,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1972,0,0,0,3,6.5,shane carruth,shane,Female,2004,1,Primer,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm1041597,Morgan Spurlock,tt0390521,Super Size Me (2004) - IMDb,416,194,73,7.3,88825, 29 July 2004 (Hungary)    See more »,100.0,2004,780043.7829646294,17407468.299866527,98139.4157503971,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1970,0,0,1,8,6.98,morgan spurlock,morgan,Male,2004,1,Super Size Me,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm1503401,Jonathan Caouette,tt0390538,Tarnation (2003) - IMDb,114,72,87,7.2,5838, 10 November 2004 (France)    See more »,88.0,2003,19854.702967761736,922626.5402477627,339.74295502135465,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1972,1,0,0,4,6.65,jonathan caouette,jonathan,Male,2003,1,Tarnation,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm1234345,Takashi Shimizu,tt0391198,Átok (2004) - IMDb,912,202,49,5.9,117684, 10 March 2005 (Hungary)    See more »,91.0,2004,59077988.140981525,166347624.76509413,15098371.653907245,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1972,1,0,0,8,5.92,takashi shimizu,takashi,Male,1998,7,Átok,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0307531,Jeff Garlin,tt0391229,Sajttársak (2006) - IMDb,28,31,60,6.2,2982, 28 April 2006 (USA)    See more »,80.0,2006,17454.497223990824,275723.52162681223,2125659.3193136505,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,0,1,4,7.4,jeff garlin,jeff,Male,2000,7,Sajttársak,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0170719,Nigel Cole,tt0391304,Szerelem sokadik látásra (2005) - IMDb,161,112,48,6.6,59141, 2 June 2005 (Hungary)    See more »,107.0,2005,11082563.164540987,31940009.899868377,43882110.98791101,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1959,1,0,0,4,6.9,nigel cole,nigel,Male,1982,24,Szerelem sokadik látásra,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0426059,Rian Johnson,tt0393109,Brick (2005) - IMDb,442,237,72,7.4,86137, 16 August 2006 (France)    See more »,110.0,2005,122246.78479012247,3014099.8399489517,694800.0906419243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1973,1,0,0,2,7.4,rian johnson,rian,Male,1996,10,Brick,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0141961,Thomas Carter,tt0393162,Carter edző (2005) - IMDb,210,125,57,7.2,95122, 26 May 2005 (Hungary)    See more »,136.0,2005,42665377.069178864,98373588.24747299,43882110.98791101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1953,1,0,0,8,6.7,thomas carter,thomas,Male,1978,28,Carter edző,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0005367,Brian Robbins,tt0393735,The Shaggy Dog (2006) - IMDb,83,76,43,4.4,15099, 10 March 2006 (USA)    See more »,98.0,2006,23113084.524164107,86603492.95055486,70855310.64378835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,0,0,4,6.22,brian robbins,brian,Male,1995,12,The Shaggy Dog,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0834893,Susan Stroman,tt0395251,Producerek (2005) - IMDb,410,168,52,6.4,35598, 25 December 2005 (USA)    See more »,134.0,2005,226124.5179207054,28344518.896914657,65823166.48186651,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,1,0,4,7.02,susan stroman,susan,Female,2005,1,Producerek,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0957772,Rob Zombie,tt0395584,The Devil's Rejects (2005) - IMDb,688,263,53,6.9,77915, 3 November 2005 (Netherlands)    See more »,107.0,2005,10337652.628624935,24721902.89842228,10239159.230512569,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,6.02,rob zombie,rob,Male,1995,11,The Devil's Rejects,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0788202,Adam Shankman,tt0395699,The Pacifier (2005) - IMDb,226,126,30,5.5,68011, 3 June 2005 (Sweden)    See more »,95.0,2005,44690556.96958942,165299348.351918,81913273.84410055,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,0,1,8,6.35,adam shankman,adam,Male,1998,8,The Pacifier,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0138927,Niki Caro,tt0395972,Kőkemény Minnesota (2005) - IMDb,214,154,68,7.3,33412, 21 October 2005 (USA)    See more »,126.0,2005,9394362.770828798,26803547.37377801,51195796.15256284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1967,1,0,0,3,7.43,niki caro,niki,Female,1994,12,Kőkemény Minnesota,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0959034,Joel Zwick,tt0396592,Dagi Albert (2004) - IMDb,91,58,39,4.3,9520, 25 December 2004 (USA)    See more »,93.0,2004,15130848.2513348,72645144.84507328,39255766.300158836,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1942,1,0,0,4,6.12,joel zwick,joel,Male,1960,45,Dagi Albert,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm1429471,Jaume Collet-Serra,tt0397065,House of Wax (2005) - IMDb,577,227,41,5.3,95987, 6 May 2005 (USA)    See more »,108.0,2005,17665820.352639813,46878979.78561204,43882110.98791101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1974,1,0,0,4,6.4,jaume collet-serra,jaume,Female,2005,1,House of Wax,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0550881,Frank Marshall,tt0397313,"Antartica, prisonniers du froid (2006) - IMDb",265,119,64,7.3,49936, 26 April 2006 (France)    See more »,120.0,2006,35383159.603916086,115626694.04214664,56684248.51503068,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,0,1,4,7.0,frank marshall,frank,Female,1982,25,"Antartica, prisonniers du froid",0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0551128,Rob Marshall,tt0397535,Egy gésa emlékiratai (2005) - IMDb,548,226,54,7.3,121023, 23 March 2006 (Hungary)    See more »,145.0,2005,998323.875923107,83391885.9620493,124332647.79908118,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,1,0,0,3,6.33,rob marshall,rob,Male,1997,9,Egy gésa emlékiratai,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0397174,Byron Howard,tt0397892,Bolt (2008) - IMDb,178,225,67,6.9,149662, 21 November 2008 (USA)    See more »,96.0,2008,34878611.49032212,151699311.8068051,199510589.41360155,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,1,0,8,7.4,byron howard,byron,Male,2008,1,Bolt,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0930261,Chris Williams,tt0397892,Bolt (2008) - IMDb,178,225,67,6.9,149662, 21 November 2008 (USA)    See more »,96.0,2008,34878611.49032212,151699311.8068051,199510589.41360155,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,1,8,7.7,chris williams,chris,Male,2008,1,Bolt,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0405632,Mikael Håfström,tt0398017,Derailed (2005) - IMDb,375,113,40,6.6,63285, 11 November 2005 (USA)    See more »,108.0,2005,17862924.167827178,52687880.07858489,32180214.72446807,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1960,0,1,0,4,6.5,mikael hafstrom,mikael,Male,1989,17,Derailed,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0781842,Peter Segal,tt0398165,The Longest Yard (2005) - IMDb,317,134,48,6.4,132553, 22 July 2005 (Norway)    See more »,113.0,2005,85735764.08172067,231280711.30663297,119944436.70029008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,1,0,0,4,6.58,peter segal,peter,Male,1991,15,The Longest Yard,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0001661,Rob Reiner,tt0398375,Wo die Liebe hinfällt... (2005) - IMDb,192,103,35,5.5,41800, 22 December 2005 (Germany)    See more »,97.0,2005,88131.36897108753,62892046.25105866,51195796.15256284,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1947,0,0,0,4,8.02,rob reiner,rob,Male,1981,25,Wo die Liebe hinfällt...,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0724938,Jean-François Richet,tt0398712,Das Ende - Assault on Precinct 13 (2005) - IMDb,222,151,54,6.3,66529, 19 January 2005 (USA)    See more »,109.0,2005,9511775.209725088,29219741.74962041,29254740.658607338,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1966,1,0,0,4,6.72,jean-francois richet,jean-francois,Male,1995,11,Das Ende - Assault on Precinct 13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0190780,Gabor Csupo,tt0398808,Híd Terabithia földjére (2007) - IMDb,522,179,74,7.2,113217, 22 February 2007 (Hungary)    See more »,96.0,2007,39178026.502400234,112899156.44970879,23339280.777841542,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,0,0,0,3,7.6,gabor csupo,gabor,Male,1980,28,Híd Terabithia földjére,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0477035,Corey Yuen,tt0398913,DOA: Élve vagy halva (2006) - IMDb,180,110,38,4.8,38948, 15 September 2006 (UK)    See more »,87.0,2006,559347.4103904068,680655.9535312111,29759230.470391106,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1951,0,0,1,8,7.0,corey yuen,corey,Male,1982,25,DOA: Élve vagy halva,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0471086,Marco Kreuzpaintner,tt0399095,Trade (2007) - IMDb,81,68,42,7.5,15010, 18 October 2007 (Netherlands)    See more »,120.0,2007,162120.1358783645,294077.683598542,16474786.431417558,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1977,1,0,0,3,7.33,marco kreuzpaintner,marco,Male,1971,37,Trade,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0000343,David Cronenberg,tt0399146,A History of Violence (2005) - IMDb,1124,442,81,7.5,189829, 2 November 2005 (France)    See more »,96.0,2005,754760.6070958058,46067121.2384358,46807585.05377174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1943,1,0,0,4,7.0,david cronenberg,david,Male,1966,40,A History of Violence,78.0,William Hurt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nm0000881,Michael Bay,tt0399201,A sziget (2005) - IMDb,903,255,50,6.9,267206, 1 September 2005 (Hungary)    See more »,136.0,2005,18151206.233225226,52364561.07303706,184304866.14922622,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,4,6.42,michael bay,michael,Male,1990,16,A sziget,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0629272,Andrew Niccol,tt0399295,Fegyvernepper (2005) - IMDb,439,165,62,7.6,252576, 23 March 2006 (Hungary)    See more »,122.0,2005,13735311.373348886,35292765.54315543,73136851.64651833,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1964,0,1,0,6,7.53,andrew niccol,andrew,Male,1997,9,Fegyvernepper,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm1286340,Angela Robinson,tt0400497,Herbie Fully Loaded (2005) - IMDb,169,117,47,4.8,37038, 22 June 2005 (USA)    See more »,101.0,2005,18590248.21639631,96543575.4984182,73136851.64651833,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1971,0,0,1,6,6.23,angela robinson,angela,Female,1995,11,Herbie Fully Loaded,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0021249,Roger Allers,tt0400717,Nagyon vadon (2006) - IMDb,100,107,49,6.2,67033, 9 November 2006 (Hungary)    See more »,86.0,2006,33478493.747181777,119467095.80933256,120454028.09444019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,0,0,1,8,7.82,roger allers,roger,Male,1994,13,Nagyon vadon,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0656739,Peter Paige,tt0401385,Say Uncle (2005) - IMDb,26,12,31,5.7,585, 10 July 2005 (USA)    See more »,91.0,2005,3634.9015268319617,7610.6207823366985,950779.0714047385,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1969,0,0,0,3,7.33,peter paige,peter,Male,2005,1,Say Uncle,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0122653,Edward Burns,tt0401593,Looking for Kitty (2004) - IMDb,12,19,43,6.1,794, 6 May 2004 (USA)    See more »,95.0,2004,6356.41446629495,6356.41446629495,377459.29134768114,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,0,4,6.95,edward burns,edward,Male,1995,10,Looking for Kitty,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nm0004056,Andrew Stanton,tt0401729,John Carter (2012) - IMDb,744,462,51,6.6,215185, 9 March 2012 (USA)    See more »,132.0,2012,35362357.830516934,85603414.71109699,292926918.07053137,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,0,0,4,7.85,andrew stanton,andrew,Male,1987,26,John Carter,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
