director_ids,director_names,movie_id,title,review_count_user,review_count_critic,metascore,rating_value,rating_count,release_date,runtime,movie_year,Opening_Weekend_inflation,Budget_value_inflation,gross_value_inflation,color_Black_and_White,color_Color,language_Arabic,language_Dutch,language_English,language_French,language_German,language_Greek,language_Hindi,language_Italian,language_Japanese,language_Mandarin,language_Other,language_Portuguese,language_Russian,language_Spanish,language_Swedish,language_Turkish,genre_Action,genre_Adult,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film_Noir,genre_Game_Show,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_None,genre_Reality_TV,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Talk_Show,genre_Thriller,genre_War,genre_Western,title_category_TV,title_category_movie,title_category_video,title_subcategory_TV_episode,title_subcategory_TV_miniseries,title_subcategory_TV_movie,title_subcategory_TV_series,title_subcategory_TV_short,title_subcategory_movie,title_subcategory_video,birthYear,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,Gender,Film,Ceremony,Name,Award_Actor,Award_Actor in a Leading Role,Award_Actor in a Supporting Role,Award_Actress,Award_Actress in a Leading Role,Award_Actress in a Supporting Role,Award_Assistant Director,Award_Directing,Award_Directing (Comedy Picture),Award_Directing (Dramatic Picture),Winner_Actor,Winner_Actor in a Leading Role,Winner_Actor in a Supporting Role,Winner_Actress,Winner_Actress in a Leading Role,Winner_Actress in a Supporting Role,Winner_Assistant Director,Winner_Directing,Winner_Directing (Comedy Picture),Winner_Directing (Dramatic Picture)
nm0001226,James Foley,tt0115862,The Chamber (1996) - IMDb,48,38,45,6,10623, 11 October 1996 (USA)    See more »,113,1996,10753354.36,95805170.44,27597294.42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1953,1,0,0,3,7.93,Male,The Chamber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0668247,Alexander Payne,tt0115906,Citizen Ruth (1996) - IMDb,51,44,64,7,5900, 13 December 1996 (USA)    See more »,106,1996,51177.20595,5748310.227,293460.8176,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,0,1,0,4,7.45,Male,Citizen Ruth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001880,Edward Zwick,tt0115956,Curaj în linia întâi (1996) - IMDb,107,65,77,6.6,40889, 12 July 1996 (USA)    See more »,116,1996,23953208.71,88140756.81,112893940.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1952,0,0,1,4,7.43,Male,Curaj în linia întâi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0569790,Douglas McGrath,tt0116191,Jane Austens Emma (1996) - IMDb,144,49,66,6.8,28253, 10 April 1997 (Germany)    See more »,120,1996,461108.3692,11496620.45,42541103.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,0,1,4,7.35,Male,Jane Austens Emma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005237,Anthony Minghella,tt0116209,Az angol beteg (1996) - IMDb,460,114,87,7.4,145281, 1 May 1997 (Hungary)    See more »,162,1996,533517.9171,51734792.04,150704273.1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,0,4,7.3,Male,Az angol beteg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0751080,Chuck Russell,tt0116213,Eraser (1996) - IMDb,131,81,56,6.1,85697, 21 June 1996 (USA)    See more »,115,1996,47071850.92,191610340.9,193963545.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1958,1,0,0,4,6.5,Male,Eraser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001716,Tony Scott,tt0116277,Fanul fanatic (1996) - IMDb,90,52,32,5.8,39078, 16 August 1996 (USA)    See more »,116,1996,12016662.41,105385687.5,35589304.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,1,0,8,6.65,Female,Fanul fanatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001054,Joel Coen,tt0116282,Fargo - Blutiger Schnee (1996) - IMDb,826,202,85,8.1,465496, 14 November 1996 (Germany)    See more »,98,1996,263082.9141,13412723.86,49593305.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,1,6,7.5,Male,Fargo - Blutiger Schnee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001053,Ethan Coen,tt0116282,Fargo - Blutiger Schnee (1996) - IMDb,826,202,85,8.1,465496, 14 November 1996 (Germany)    See more »,98,1996,263082.9141,13412723.86,49593305.05,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,1,6,7.5,Male,Fargo - Blutiger Schnee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0933505,Hugh Wilson,tt0116313,The First Wives Club (1996) - IMDb,117,50,58,6.2,32549, 16 January 1997 (Netherlands)    See more »,103,1996,36240051.29,49818688.63,202042410.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,1,4,7.82,Male,The First Wives Club,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001675,Robert Rodriguez,tt0116367,Une nuit en enfer (1996) - IMDb,594,166,52,7.3,223930, 26 June 1996 (France)    See more »,108,1996,19544254.77,36405964.77,49347020.62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,0,0,1,4,6.42,Male,Une nuit en enfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000386,Roland Emmerich,tt0116629,A függetlenség napja (1996) - IMDb,865,184,59,6.9,441092, 24 October 1996 (Hungary)    See more »,145,1996,96188391.12,143707755.7,586565353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,0,1,4,5.98,Male,A függetlenség napja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000338,Francis Ford Coppola,tt0116669,Jack (1996) - IMDb,72,41,31,5.8,47369, 9 August 1996 (USA)    See more »,113,1996,21444063.64,86224653.4,112258537.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1939,0,1,0,4,8.65,Female,Jack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001081,Cameron Crowe,tt0116695,Jerry Maguire (1996) - IMDb,319,106,77,7.3,193270, 13 December 1996 (USA)    See more »,139,1996,32735277.8,95805170.44,294353380.7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,0,0,1,8,7.2,Male,Jerry Maguire,69,Tom Cruise,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nm0000265,Robert Altman,tt0116745,Kansas City (1996) - IMDb,44,33,57,6.3,3570, 15 August 1996 (Netherlands)    See more »,116,1996,828107.3196,36405964.77,2476615.391,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1925,1,0,0,8,7.6,Male,Kansas City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001274,Paul Michael Glaser,tt0116756,Kazaam (1996) - IMDb,96,16,24,2.8,19911, 17 July 1996 (USA)    See more »,93,1996,13663733.41,38322068.18,36169481.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,1,4,6.92,Male,Kazaam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000626,John Sayles,tt0116905,Lone Star (1996) - IMDb,173,67,78,7.6,23523, 21 June 1996 (USA)    See more »,135,1996,7367417.607,9580517.044,25426621.34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1950,0,0,1,4,7.32,Male,Lone Star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001317,Renny Harlin,tt0116908,The Long Kiss Goodnight (1996) - IMDb,284,96,44,6.7,61393, 11 October 1996 (USA)    See more »,121,1996,17370172.95,124546721.6,63859992.13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1959,0,1,0,8,6.25,Male,The Long Kiss Goodnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000186,David Lynch,tt0116922,Lost Highway (1997) - IMDb,456,135,52,7.6,100163, 15 January 1997 (France)    See more »,134,1997,395703.2583,27904418.58,7062978.54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,1,0,8,7.78,Male,Lost Highway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000318,Tim Burton,tt0116996,Mars Attacks! (1996) - IMDb,409,134,52,6.3,175414, 6 March 1997 (Netherlands)    See more »,106,1996,17981235.57,134127238.6,72340966.65,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,0,1,4,7.43,Female,Mars Attacks!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0952360,Jerry Zaks,tt0116999,Simples secrets (1996) - IMDb,71,45,68,6.7,20626, 10 June 1998 (France)    See more »,98,1996,110633.8947,44070378.4,24492607.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1946,1,0,0,4,7.22,Male,Simples secrets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001403,Neil Jordan,tt0117039,Michael Collins (1996) - IMDb,93,44,60,7.1,24554, 20 March 1997 (Netherlands)    See more »,133,1996,358410.9748,53650895.45,21136465.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1950,0,0,1,8,7.4,Male,Michael Collins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001723,Tom Shadyac,tt0117218,Bölcsek kövére (1996) - IMDb,101,57,62,5.6,88521, 14 November 1996 (Hungary)    See more »,95,1996,48669026.59,103469584.1,246735380.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1958,0,1,0,8,6.55,Male,Bölcsek kövére,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001232,Milos Forman,tt0117318,Lud verzus Larry Flynt (1996) - IMDb,127,67,79,7.3,73170, 6 March 1997 (Slovakia)    See more »,129,1996,1164324.069,68979722.72,38688641.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1932,1,0,0,4,7.98,Male,Lud verzus Larry Flynt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005509,Jon Turteltaub,tt0117333,A csodabogár (1996) - IMDb,120,52,41,6.4,64833, 7 November 1996 (Hungary)    See more »,123,1996,31040875.22,61315309.08,200486829.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,0,1,0,4,6.72,Male,A csodabogár,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0387706,Gregory Hoblit,tt0117381,Primal Fear (1996) - IMDb,247,81,47,7.7,135300, 3 April 1996 (USA)    See more »,129,1996,562405.0921,57483102.27,107415352.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,1,0,8,7.7,Male,Primal Fear,69,Edward Norton,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000165,Ron Howard,tt0117438,Váltságdíj (1996) - IMDb,161,77,60,6.6,100855, 23 January 1997 (Hungary)    See more »,121,1996,65561562.85,153288272.7,261450051.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1954,0,0,1,4,8.12,Male,Váltságdíj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0525303,Baz Luhrmann,tt0117509,Romeo + Juliet (1996) - IMDb,508,105,60,6.8,170913, 14 March 1997 (Bulgaria)    See more »,120,1996,21332421.87,27783499.43,88789794.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,0,0,1,8,7.07,Male,Romeo + Juliet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000127,Wes Craven,tt0117571,Sikoly (1996) - IMDb,883,247,65,7.2,227773, 7 May 1998 (Hungary)    See more »,111,1996,12176043.9,26825447.72,197361115.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1939,0,0,1,4,6.85,Male,Sikoly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001469,Barry Levinson,tt0117665,Sleepers (1996) - IMDb,259,72,49,7.6,156773, 18 October 1996 (USA)    See more »,147,1996,23579079.94,84308549.99,102129944.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1942,0,0,1,8,6.82,Male,Sleepers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000671,Billy Bob Thornton,tt0117666,Sling Blade (1996) - IMDb,310,102,84,8,73719, 10 July 1998 (UK)    See more »,135,1996,70213.69331,1705332.034,46897428.03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,0,0,1,4,7.42,Male,Sling Blade,69,Billy Bob Thornton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0701592,Joe Pytka,tt0117705,Space Jam (1996) - IMDb,126,47,59,6.3,114940, 15 November 1996 (Canada)    See more »,88,1996,52747508.26,153288272.7,173299296,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1938,1,0,0,6,7.5,Male,Space Jam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0295007,Rick Friedberg,tt0117723,Spy Hard (1996) - IMDb,77,26,25,5.3,30097, 20 June 1996 (Netherlands)    See more »,81,1996,188115.3683,34489861.36,51554753.05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1944,0,1,0,4,5.72,Male,Spy Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000408,Jonathan Frakes,tt0117731,Star Trek: First Contact (1996) - IMDb,292,140,71,7.6,99490, 10 January 1997 (Switzerland)    See more »,111,1996,58855283.32,86224653.4,176283481.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1952,0,1,0,4,6.75,Male,Star Trek: First Contact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0412465,James Ivory,tt0117791,Surviving Picasso (1996) - IMDb,23,26,55,6.4,5869, 20 September 1996 (USA)    See more »,125,1996,166804.4662,30657654.54,3836039.025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1928,1,0,0,6,7.6,Male,Surviving Picasso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0510731,Doug Liman,tt0117802,Swingers (1996) - IMDb,254,75,71,7.4,64918, 11 April 1997 (Brazil)    See more »,96,1996,142017.7525,383220.6818,8633812.504,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1965,0,1,0,8,7.5,Male,Swingers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000158,Tom Hanks,tt0117887,Nyomul a banda (1996) - IMDb,212,73,71,6.9,51318, 4 October 1996 (USA)    See more »,108,1996,11896310.04,49818688.63,49454270.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1956,0,0,0,8,8.1,Male,Nyomul a banda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001708,Joel Schumacher,tt0117913,Ha ölni kell (1996) - IMDb,237,73,54,7.4,102371, 21 November 1996 (Hungary)    See more »,149,1996,37613109.92,76644136.35,208292253.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1939,1,0,0,4,6.15,Male,Ha ölni kell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0005421,Ron Shelton,tt0117918,Tin Cup (1996) - IMDb,74,49,60,6.3,38409, 10 October 1996 (Netherlands)    See more »,135,1996,19407893.36,86224653.4,103190959.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1945,0,1,0,4,6.35,Male,Tin Cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000957,Jan de Bont,tt0117998,Смерч (1996) - IMDb,398,112,68,6.3,145713, 10 May 1996 (USA)    See more »,113,1996,2052146.751,176281513.6,463099938.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1943,0,0,0,4,6.52,Male,Смерч,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001302,Christopher Guest,tt0118111,Waiting for Guffman (1996) - IMDb,202,49,71,7.6,23005, 31 January 1997 (USA)    See more »,84,1996,72792.7685,7664413.635,5542486.231,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1948,0,0,0,4,7.6,Male,Waiting for Guffman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0392237,Nicole Holofcener,tt0118113,Walking and Talking (1996) - IMDb,32,18,67,6.8,2660, 17 July 1996 (USA)    See more »,86,1996,121503.9494,1916103.409,2447356.492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,1,0,0,6,6.53,Female,Walking and Talking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0776114,Tom Schulman,tt0118541,8 têtes dans un sac (1997) - IMDb,49,30,15,5.3,8094, 31 December 1997 (France)    See more »,95,1997,3766196.125,5580883.715,6622630.072,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1950,0,0,1,4,6.65,Male,8 têtes dans un sac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0001707,Paul Schrader,tt0118564,Kisvárosi gyilkosság (1997) - IMDb,171,98,79,7,12124, 19 February 1999 (USA)    See more »,114,1997,119019.7864,11161767.43,11723862.88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1946,0,1,0,6,7.87,Male,Kisvárosi gyilkosság,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000583,Wolfgang Petersen,tt0118571,Air Force One (1997) - IMDb,394,139,61,6.4,148769, 25 July 1997 (USA)    See more »,124,1997,69077397.49,158125038.6,321125395.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1941,1,0,0,8,7.08,Male,Air Force One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0000466,Jean-Pierre Jeunet,tt0118583,Alien: Resurrection (1997) - IMDb,658,221,63,6.3,173979, 26 November 1997 (USA)    See more »,109,1997,11078054.17,139522092.9,88826479.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1953,1,0,0,8,7.75,Male,Alien: Resurrection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0193554,Vondie Curtis-Hall,tt0118589,Glitter (2001) - IMDb,310,66,14,2.1,19567, 21 September 2001 (USA)    See more »,104,2001,3990959.281,36362647.91,7063232.792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1950,0,1,0,8,6.8,Female,Glitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
