director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,average_runtime_of_movie,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,average_movie_per_year,num_genres_directed
nm0138809,John Carney,7.4,104404.0,1,18,1996,Male,1972,0.0,0.0,198,282,62,62.0,0.0,0.0,18354037.86169596,9081245.280233486,104.0,1,0,0,8,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,2
nm0138927,Niki Caro,7.35,29325.0,2,22,1994,Female,1967,10.0,10.0,300,266,128,64.0,0.0,0.0,74183099.60471569,69308222.43256284,127.5,1,0,0,3,7.43,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09,3
nm0139111,Glenn Gordon Caron,5.5,15955.0,1,13,1985,Female,1954,0.0,0.0,68,56,44,44.0,0.0,0.0,58540923.7988834,18848513.05283473,105.0,0,0,1,3,7.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08,3
nm0141961,Thomas Carter,6.7,52326.67,3,37,1978,Male,1953,6.5,6.5,596,275,151,53.0,0.0,0.0,282669700.9526054,81963914.46847865,121.0,1,0,0,8,6.7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0.08,5
nm0142286,D.J. Caruso,6.21,95918.14,7,22,1995,Male,1965,2.0,2.33,1799,1104,301,41.0,0.0,0.0,397381932.88874966,348065688.2252687,107.43,1,0,0,6,6.63,2,0,1,0,0,0,2,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,1,0,7,0,0,0.32,9
nm0142636,Robert Cary,6.5,1962.0,1,5,2002,Male,1968,0.0,0.0,24,30,62,62.0,0.0,0.0,312094.9696864817,4959871.745065183,104.0,0,1,0,6,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2
nm0143984,Jon Cassar,4.4,1077.0,1,25,1992,Male,1958,0.0,0.0,14,23,28,28.0,0.0,0.0,30660306.7446,10322000.0,107.0,0,1,0,4,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.04,4
nm0144023,Zoe R. Cassavetes,6.4,5500.0,1,8,2000,Female,1970,0.0,0.0,42,61,61,61.0,0.0,0.0,1311976.4819602836,2745797.738569593,97.0,1,0,0,4,6.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12,3
nm0146341,Peter Cattaneo,6.7,58121.5,2,25,1984,Male,1964,11.0,11.0,280,252,128,64.0,0.0,0.0,94959176.58891347,26548038.50985231,96.5,1,0,0,3,6.7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,3
nm0149491,Justin Chadwick,6.7,85746.0,1,25,1984,Male,1968,0.0,0.0,253,168,50,50.0,0.0,0.0,35665785.84113587,46552470.86317369,115.0,1,0,0,3,7.7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,4
nm0150906,Gordon Chan,5.2,30783.0,1,19,1985,Male,1960,0.0,0.0,133,97,38,38.0,0.0,0.0,34455821.919629194,63896610.80676854,88.0,0,0,1,4,6.02,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,3
nm0151540,Jay Chandrasekhar,6.02,56094.0,4,11,1996,Male,1968,1.0,1.67,1326,398,172,45.5,0.0,0.0,182830263.3749186,112913331.06068274,104.5,1,0,0,4,6.18,1,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.36,7
nm0152312,Brenda Chapman,7.2,282358.0,1,15,1998,Female,1962,0.0,0.0,431,491,69,69.0,0.0,0.0,278025353.14524364,216765919.3721932,93.0,0,0,0,4,7.68,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,5
nm0153078,Larry Charles,7.05,136162.0,2,13,2000,Male,1956,4.0,4.0,659,508,114,57.0,0.0,0.0,87138938.50827469,79486175.18856484,92.0,0,0,0,4,7.45,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15,3
nm0154716,Stephen Chbosky,8.0,360879.0,1,18,1995,Male,1970,0.0,0.0,470,364,67,67.0,0.0,0.0,20784418.564313546,15232199.73966763,102.0,0,0,1,2,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,2
nm0155093,Peter Chelsom,5.4,40073.75,4,22,1988,Male,1956,3.0,2.67,817,429,180,47.0,0.0,0.0,284044669.6331923,310080447.6481191,100.5,0,1,0,6,6.97,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0.18,5
nm0157222,Austin Chick,5.4,3741.0,1,7,2002,Male,1974,0.0,0.0,33,37,39,39.0,0.0,0.0,15644.290351218542,4522240.026708301,88.0,1,0,0,3,6.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1
nm0158966,Lisa Cholodenko,7.1,112378.0,1,17,1994,Female,1964,0.0,0.0,293,321,86,86.0,0.0,0.0,25970355.81875095,4369331.819160081,106.0,1,0,0,4,6.52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,3
nm0159402,Élie Chouraqui,6.2,763.0,1,29,1978,Male,1950,0.0,0.0,12,17,39,39.0,0.0,0.0,330922.6428307491,34010549.10901841,100.0,1,0,0,4,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1
nm0160126,Rich Christiano,5.6,1775.0,1,12,1991,Male,1956,0.0,0.0,159,17,26,26.0,0.0,0.0,24576.74292260432,1327124.814186972,95.0,0,0,1,4,5.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08,3
nm0160602,Mark Christopher,5.8,27987.0,1,7,1992,Male,1963,0.0,0.0,183,63,33,33.0,0.0,0.0,30266327.610998303,23738681.42674399,93.0,0,0,1,3,6.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,3
nm0160840,Jon M. Chu,4.3,72081.83,6,16,2001,Male,1979,2.0,1.6,971,857,270,44.0,0.0,0.0,380822430.712124,290470110.3068118,110.33,0,0,1,4,5.03,2,0,3,0,0,1,1,2,2,0,1,0,0,0,0,4,1,1,0,0,0,2,2,0,0,0,2,0,0,0.38,13
nm0161152,Oxide Chun Pang,5.4,34138.0,1,10,1998,Male,1965,0.0,0.0,201,185,34,34.0,0.0,0.0,48566068.22683851,21966381.908556744,90.0,1,0,0,4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1,3
nm0161834,Derek Cianfrance,7.3,113792.33,3,19,1998,Male,1974,3.0,3.0,728,970,209,68.0,0.0,1.0,50103714.52639757,42588946.90339196,128.33,1,0,0,8,7.4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.16,4
nm0163706,Bob Clark,2.2,22779.0,2,39,1966,Male,1939,5.0,5.0,298,77,15,7.5,0.0,0.0,61770101.18657026,51425796.79483459,92.5,1,0,0,4,6.0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.05,4
nm0163988,Clark Gregg,6.5,28802.0,1,1,2008,Male,1962,0.0,0.0,72,158,47,47.0,0.0,0.0,3892538.0540481117,3990211.788272031,92.0,0,1,0,8,7.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2
nm0166256,Ron Clements,7.1,82795.0,2,24,1986,Male,1953,7.0,7.0,434,354,133,66.5,0.0,0.0,195816317.7093651,360509788.4892943,96.0,0,1,0,8,7.35,0,0,2,2,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.08,8
nm0170043,Isabel Coixet,6.8,19668.0,1,25,1984,Female,1960,0.0,0.0,112,139,66,66.0,0.0,0.0,4757941.837041532,17290917.7491788,112.0,1,0,0,6,7.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,2
nm0170719,Nigel Cole,6.6,59141.0,1,24,1982,Male,1959,0.0,0.0,161,112,48,48.0,0.0,0.0,31940009.899868377,43882110.98791101,107.0,1,0,0,4,6.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04,3
nm0174374,Bill Condon,6.28,88166.67,6,27,1987,Male,1955,2.0,3.0,1831,1428,375,63.0,1.0,2.0,859900765.2092096,427624138.86257744,118.83,1,0,0,4,7.07,0,0,2,0,3,0,0,0,6,0,2,0,0,1,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0.22,9
nm0175726,Steve Conrad,5.7,16673.0,1,5,2004,Male,1968,0.0,0.0,53,72,51,51.0,0.0,0.0,540343.8398030297,10640564.768725416,86.0,0,0,1,6,7.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1
nm0175775,Kerry Conran,6.1,73555.0,1,1,2004,Female,1964,0.0,0.0,618,196,64,64.0,0.0,0.0,57011572.15212699,105688601.57735072,106.0,1,0,0,4,6.62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,5
nm0176905,Barry Cook,6.6,74381.67,3,22,1992,Male,1958,7.5,7.5,370,445,177,69.0,0.0,0.0,317371092.15913755,376100836.3050619,90.67,1,0,0,4,7.35,0,0,3,3,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.14,7
nm0177637,Greg Coolidge,5.5,38122.0,1,7,2000,Male,1972,0.0,0.0,152,84,36,36.0,0.0,0.0,40295990.50824487,17005274.554509204,103.0,0,0,0,2,5.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14,2
nm0178376,Scott Cooper,7.0,93870.67,3,7,2009,Male,1970,3.0,3.0,761,959,214,68.0,0.0,0.0,130365669.68152246,90461625.64811616,117.0,0,1,0,6,7.0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.43,6
nm0178910,Roman Coppola,6.3,4174.0,1,2,2000,Male,1965,0.0,0.0,54,62,56,56.0,0.0,0.0,682494.9200323487,11623039.554456422,88.0,0,0,1,3,7.83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,3
nm0178997,Frank Coraci,6.33,119843.0,6,19,1996,Female,1966,2.0,3.2,1825,927,265,43.0,0.0,0.0,776209996.9038371,427870993.4428428,105.67,1,0,0,4,6.28,2,0,1,0,0,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0.32,8
nm0179221,Anton Corbijn,6.55,69894.5,2,27,1988,Male,1955,4.0,4.0,624,623,134,67.0,0.0,0.0,63394190.413265675,41463768.988920465,113.5,1,0,0,4,7.5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.07,3
nm0180912,Michael Corrente,6.4,6443.5,2,14,1994,Male,1959,8.0,8.0,148,112,115,57.5,0.0,0.0,13447488.126809683,23366805.48837343,97.5,0,1,0,4,6.38,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14,4
nm0181579,Rodrigo Cortés,7.0,120985.0,1,13,1998,Male,1973,0.0,0.0,454,365,65,65.0,0.0,0.0,1284156.608695306,3745141.55928007,95.0,0,1,0,4,6.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.08,3
nm0184947,C. Jay Cox,7.1,14791.0,1,6,1998,Male,1962,0.0,0.0,253,34,45,45.0,0.0,0.0,1277837.1504461218,1324685.83379886,107.0,0,1,0,3,6.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17,3
nm0185063,James Cox,6.6,18934.0,1,5,1999,Female,1975,0.0,0.0,153,90,43,43.0,0.0,0.0,1645886.304054875,7792269.610581528,104.0,1,0,0,3,6.23,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2,5
nm0188165,Michael Cristofer,6.0,45614.0,1,4,1998,Male,1945,0.0,0.0,181,91,33,33.0,0.0,0.0,26986647.20918356,69738237.32673854,116.0,0,0,1,4,6.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.25,4
nm0189581,Paul Crowder,7.3,1330.0,1,1,2006,Male,1962,0.0,0.0,13,40,67,67.0,0.0,0.0,204674.06743185988,1417106.212875767,97.0,0,0,0,4,6.88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2
nm0190780,Gabor Csupo,7.2,113217.0,1,28,1980,Male,1952,0.0,0.0,522,179,74,74.0,0.0,0.0,112899156.4497088,23339280.777841546,96.0,0,0,0,3,7.6,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,4
nm0190859,Alfonso Cuarón,7.3,319684.5,2,31,1983,Male,1961,15.0,15.0,2090,817,151,75.5,0.0,0.0,359214602.11127454,159166876.4389647,101.0,0,0,1,6,7.8,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.06,5
nm0191147,Michael Cuesta,7.27,16224.0,3,14,2001,Male,1963,6.5,6.5,258,289,198,65.0,0.0,0.0,4725481.151156293,7246118.29985779,99.67,0,1,0,4,7.15,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.21,5
nm0191712,R.J. Cutler,6.8,87213.0,1,19,1996,Male,1962,0.0,0.0,135,142,46,46.0,0.0,0.0,55494545.66738892,12097182.968728002,107.0,0,1,0,4,7.18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,4
nm0192289,David L. Cunningham,4.8,13286.0,1,17,1991,Male,1971,0.0,0.0,164,102,38,38.0,0.0,0.0,12070167.15924818,61780449.11781585,99.0,1,0,0,3,5.4,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,5
nm0193485,Richard Curtis,7.7,329045.0,1,1,2003,Male,1956,0.0,0.0,1009,218,55,55.0,0.0,0.0,92517780.72409631,62338156.88465224,135.0,0,0,1,4,7.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3
nm0193554,Vondie Curtis-Hall,2.1,19567.0,1,6,1996,Female,1950,0.0,0.0,310,66,14,14.0,0.0,0.0,7095653.1124152215,36529552.88543447,104.0,0,1,0,8,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17,3
nm0197636,Stephen Daldry,7.37,127161.67,3,14,1998,Male,1960,4.5,4.5,1375,753,185,58.0,0.0,0.0,150883380.99582788,131155628.90829733,122.33,0,1,0,8,7.45,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.21,4
nm0197855,John Francis Daley,6.1,70221.0,1,15,2001,Male,1985,0.0,0.0,228,209,34,34.0,0.0,0.0,62731996.34002288,33028542.040000007,99.0,0,0,1,3,6.93,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,2
nm0200005,Lee Daniels,6.77,69357.33,3,9,2005,Female,1959,2.0,2.0,736,869,190,66.0,0.0,0.0,194461360.5468912,61586799.42936509,116.33,0,0,1,8,6.88,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33,3
nm0201283,Gregory Dark,5.1,22214.0,1,24,1983,Male,1957,0.0,0.0,180,127,17,17.0,0.0,0.0,21283801.63242372,11336849.703006135,84.0,1,0,0,1,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04,3
nm0201304,Gregory Poirier,5.3,15560.0,1,1,2001,Male,1961,0.0,0.0,122,74,15,15.0,0.0,0.0,22513394.24365013,18264776.44271724,95.0,0,0,1,4,6.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
nm0201524,Michael D. Olmos,5.7,923.0,1,7,2006,Male,1971,0.0,0.0,11,15,57,57.0,0.0,0.0,3319896.599613745,500319.1760644675,80.0,0,1,0,4,6.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,2
nm0203400,Kief Davidson,6.8,1318.0,1,17,1998,Male,1970,0.0,0.0,11,42,51,51.0,0.0,0.0,110238.32916229953,1099743.9062480002,93.0,1,0,0,3,7.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1
nm0204884,John A. Davis,5.95,27516.5,2,10,1997,Male,1961,5.0,5.0,189,170,124,62.0,0.0,0.0,174231585.74788055,120668337.30574445,85.0,0,0,1,4,6.32,1,0,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,7
nm0205157,Michael Davis,6.7,131430.0,1,14,1994,Male,1961,0.0,0.0,431,206,49,49.0,0.0,0.0,17568745.200036548,53543055.90210707,86.0,0,0,1,4,6.22,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07,4
nm0205542,Tamra Davis,5.0,41694.5,2,13,1990,Female,1962,4.0,4.0,741,151,43,21.5,0.0,0.0,91375356.8753671,33912053.00043617,87.5,1,0,0,8,5.5,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,4
nm0206760,Jonathan Dayton,7.8,362422.0,1,24,1983,Male,1957,0.0,0.0,890,239,80,80.0,1.0,2.0,84870417.39960662,11336849.703006135,101.0,1,0,0,3,7.53,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2
nm0206926,Bruno de Almeida,6.5,256.0,1,10,1990,Male,1965,0.0,0.0,6,8,38,38.0,0.0,0.0,2198.9761236971653,1326815.8429387563,94.0,1,0,0,6,6.37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2
nm0208343,Raymond De Felitta,7.4,27558.0,1,20,1990,Male,1964,0.0,0.0,101,147,66,66.0,0.0,0.0,8595735.212351512,7731470.234977776,104.0,1,0,0,4,6.88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,3
nm0210320,Kirk De Micco,5.9,81450.0,2,6,2008,Male,1969,5.0,5.0,242,344,91,45.5,0.0,0.0,252505091.70799977,202458626.1592951,89.5,0,1,0,2,6.25,0,0,2,2,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,7
nm0211408,Anne De Salvo,4.4,313.0,1,4,1997,Female,1949,0.0,0.0,12,14,29,29.0,0.0,0.0,58104.64471654035,10283401.224094216,91.0,0,1,0,4,6.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1
nm0213450,Dean DeBlois,7.77,284405.0,3,13,2002,Male,1970,6.0,6.0,1210,759,223,74.0,0.0,0.0,700527776.8144089,494136543.23903996,95.0,0,0,0,6,7.77,2,0,3,3,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23,8
nm0214036,Ed Decter,5.9,29117.0,1,1,2002,Male,1959,0.0,0.0,160,48,24,24.0,0.0,0.0,46605707.01692753,20912269.799309865,88.0,0,0,0,8,6.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1
nm0215455,Ronnie Del Carmen,8.2,373649.0,1,21,1995,Female,1959,0.0,0.0,794,540,94,94.0,0.0,0.0,379779614.3806803,186451447.0,95.0,0,0,0,4,7.85,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,6
nm0218621,James DeMonaco,6.07,96539.0,3,8,2009,Female,1969,1.5,1.5,988,898,146,50.0,0.0,0.0,233330687.48528838,23625162.136319555,99.0,0,0,1,6,6.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0.38,4
nm0220600,Scott Derrickson,6.92,111490.0,4,22,1995,Male,1966,2.0,3.67,1709,1296,211,49.5,0.0,0.0,391923405.72310966,236075180.86289373,115.5,0,1,0,4,6.75,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0.18,8
nm0221611,Arnaud Desplechin,6.1,2119.0,1,23,1991,Male,1960,0.0,0.0,11,67,58,58.0,0.0,0.0,26358.314425877692,11351556.600291856,117.0,0,1,0,4,6.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1
nm0222043,Howard Deutch,5.97,44381.33,3,23,1986,Male,1950,4.0,4.0,472,269,88,30.0,0.0,0.0,126794720.79677616,199291320.66004118,105.67,1,0,0,8,6.55,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.13,5
nm0223359,Tom Dey,5.9,70559.0,3,10,1997,Male,1965,3.0,3.0,704,385,156,47.0,0.0,0.0,284260090.30496234,301853893.62937033,100.67,1,0,0,4,5.48,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3,6
nm0225416,Ernest R. Dickerson,4.9,5262.0,2,34,1971,Male,1951,3.0,3.0,127,107,80,40.0,0.0,0.0,20656437.266737666,31096459.049215425,92.0,1,0,0,4,7.82,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06,5
nm0226148,Trygve Allister Diesen,7.1,9111.0,1,12,1997,Male,1967,0.0,0.0,52,68,61,61.0,0.0,0.0,4224.30421318399,3325176.490226692,93.0,1,0,0,2,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,2
nm0228147,Mark A.Z. Dippé,5.2,53597.0,1,1,1997,Male,1956,0.0,0.0,210,70,34,34.0,0.0,0.0,103605298.35913526,75394052.21133892,96.0,0,1,0,4,7.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2
nm0228542,Christian Ditter,6.1,48308.0,1,17,2000,Male,1977,0.0,0.0,94,154,51,51.0,0.0,0.0,48320756.3852,39223600.0,110.0,1,0,0,8,6.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06,2
nm0229544,Darren Doane,1.5,11919.0,1,22,1993,Male,1972,0.0,0.0,119,20,18,18.0,0.0,0.0,3055415.1954971002,549871.9531240001,80.0,1,0,0,8,3.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,2
nm0229694,David Dobkin,6.44,80805.8,5,23,1992,Male,1969,4.0,4.0,849,837,233,46.0,0.0,1.0,292954435.86991405,347698903.9713694,117.4,0,1,0,3,6.2,1,0,1,0,0,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,7
nm0230032,Pete Docter,8.2,557095.33,3,28,1988,Female,1968,7.0,7.0,2100,1199,260,88.0,0.0,0.0,1238678931.9036093,602902597.7243502,94.33,0,0,1,4,8.25,0,0,3,3,0,3,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,6
nm0230666,Walt Dohrn,6.7,6684.0,1,20,1997,Male,1970,0.0,0.0,40,122,56,56.0,0.0,0.0,124753407.5164,129025000.0,92.0,0,0,0,4,6.52,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,6
nm0231596,Andrew Dominik,6.85,125964.5,2,13,2000,Male,1967,5.0,5.0,791,689,132,66.0,0.0,1.0,22864782.454301074,58762581.16277577,128.5,1,0,0,3,6.97,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.15,6
nm0233771,Joseph Dorman,6.8,157.0,1,14,1998,Male,1958,0.0,0.0,5,29,77,77.0,0.0,0.0,1096555.09816774,604718.329664805,93.0,0,0,1,3,6.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1
nm0235719,John Erick Dowdle,6.33,67450.0,4,20,1996,Male,1972,2.0,2.33,1130,869,173,41.0,0.0,0.0,136460004.95043275,39270556.08192836,91.25,1,0,0,8,6.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0.2,5
