director_ids,director_name,average_rating_value,average_rating_count,movies_produced,career_Length,CareerStartYear,Gender,birthYear,median_inter_event_time,average_inter_event_time,total_review_count_user,total_review_count_critic,total_metascore,median_metascore,total_awards_won,total_awards_nominated,total_gross_value,total_budget_value,budget_cur_AUD,budget_cur_CAD,budget_cur_EUR,budget_cur_GBP,budget_cur_INR,budget_cur_USD,average_runtime_of_movie,total_genre_Action,total_genre_Adult,total_genre_Adventure,total_genre_Animation,total_genre_Biography,total_genre_Comedy,total_genre_Crime,total_genre_Documentary,total_genre_Drama,total_genre_Family,total_genre_Fantasy,total_genre_Film_Noir,total_genre_Game_Show,total_genre_History,total_genre_Horror,total_genre_Music,total_genre_Musical,total_genre_Mystery,total_genre_News,total_genre_None,total_genre_Reality_TV,total_genre_Romance,total_genre_Sci_Fi,total_genre_Short,total_genre_Sport,total_genre_Talk_Show,total_genre_Thriller,total_genre_War,total_genre_Western,director_profession_primary,director_profession_secondary,director_profession_tertiary,director_known_titles_count,director_known_titles_average_rating_value,average_movie_per_year,num_countries_screened,num_genres_directed,num_languages_released
nm0525303,Baz Luhrmann,7.08,218214.75,4,22,1992,Male,1962,5.0,5.67,4037,1048,234,57.5,0.0,0.0,298089555.0,299500000.0,0,0,0,0,0,1,138.75,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,8,7.07,0.18,1,5,5
nm0525659,Robert Luketic,6.02,107606.33,6,17,1997,Male,1973,3.0,2.4,1431,876,219,31.5,0.0,0.0,402383743.0,261000000.0,0,0,0,0,0,1,103.67,1,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,4,6.22,0.35,1,6,1
nm0526019,Diego Luna,6.4,2603.0,1,8,2007,Male,1979,0.0,0.0,30,47,51,51.0,0.0,0.0,5550866.0,10000000.0,0,0,0,0,0,1,102.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7.53,0.12,1,2,2
nm0526199,Kátia Lund,8.7,545516.0,1,5,1998,Female,1966,0.0,0.0,779,214,79,79.0,0.0,0.0,7563397.0,3300000.0,0,0,0,0,0,1,130.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7.2,0.2,2,2,1
nm0526732,Pavel Lungin,6.8,1604.0,1,13,1990,Male,1949,0.0,0.0,18,15,49,49.0,0.0,0.0,121016.0,5000000.0,0,0,0,0,0,1,128.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7.77,0.08,3,2,1
nm0527109,Rod Lurie,6.68,26457.5,6,14,1998,Male,1962,1.0,2.4,1060,628,316,52.5,0.0,0.0,49653844.0,142300000.0,0,0,0,0,0,1,115.17,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1,0,4,6.4,0.43,1,6,1
nm0528337,Jennifer Chambers Lynch,6.4,15000.0,1,16,1993,Female,1968,0.0,0.0,128,138,31,31.0,0.0,0.0,25352.0,3500000.0,0,0,0,0,0,1,97.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,6.28,0.06,1,5,1
nm0528718,Jonathan Lynn,6.37,42649.67,3,26,1985,Male,1943,5.0,5.0,464,232,141,47.0,0.0,0.0,87618259.0,64300000.0,0,0,0,0,0,1,106.33,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,7.35,0.12,2,6,3
nm0531440,Angelina Maccarone,6.8,537.5,2,38,1970,Female,1965,2.0,2.0,4,36,110,55.0,0.0,0.0,6572.0,3100000.0,0,0,1,0,0,0,97.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,6.93,0.05,3,2,6
nm0531817,Kevin Macdonald,6.95,101213.0,2,17,1995,Male,1967,5.0,5.0,548,467,129,64.5,1.0,1.0,37084245.0,31000000.0,0,0,0,0,0,1,118.5,1,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.35,0.12,2,6,4
nm0532235,Seth MacFarlane,6.47,249331.33,3,21,1995,Male,1973,1.5,1.5,1276,1046,154,48.0,0.0,0.0,342501865.0,158000000.0,0,0,0,0,0,1,112.33,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,7.22,0.14,1,4,3
nm0533284,David Mackenzie,7.03,14354.5,4,20,1997,Male,1966,4.0,4.33,324,483,258,64.5,0.0,0.0,27694411.0,20800000.0,0,0,0,1,0,0,93.75,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,7.35,0.2,2,6,1
nm0533744,Alison Maclean,7.0,6261.0,1,12,1988,Female,1958,0.0,0.0,87,74,76,76.0,0.0,0.0,1282084.0,2500000.0,0,0,0,0,0,1,107.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6.72,0.08,1,1,1
nm0534665,Guy Maddin,7.3,3514.0,3,23,1985,Male,1956,2.5,2.5,152,282,246,84.0,0.0,0.0,865416.0,5700000.0,0,1,0,0,0,0,84.33,0,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7.22,0.13,1,6,2
nm0535234,Ole Christian Madsen,7.3,14515.0,1,12,1997,Male,1966,0.0,0.0,44,81,74,74.0,0.0,0.0,145109.0,45000000.0,0,0,0,0,0,0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,6.62,0.08,1,4,2
nm0536632,Sharon Maguire,6.9,99440.5,2,50,1967,Female,1960,15.0,15.0,645,331,125,62.5,0.0,1.0,95590021.0,60000000.0,0,0,0,0,0,1,110.0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,6.57,0.04,1,3,1
nm0538320,Alan Mak,8.1,93872.0,1,5,1998,Male,1965,0.0,0.0,188,167,75,75.0,0.0,0.0,89594.0,6428966.0,0,0,0,0,0,1,101.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,7.4,0.2,1,4,2
nm0540532,William Malone,4.45,31672.5,2,23,1980,Male,1953,3.0,3.0,925,251,44,22.0,0.0,0.0,54054105.0,79000000.0,0,0,0,0,0,1,97.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,5.45,0.09,1,4,1
nm0548686,Karl Markovics,7.0,2321.0,1,1,2011,Male,1963,0.0,0.0,14,76,66,66.0,0.0,0.0,3342.0,1000000.0,0,0,1,0,0,0,94.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7.0,1.0,1,1,1
nm0549658,Richard Marquand,8.4,700784.0,1,27,1957,Male,1937,0.0,0.0,651,197,53,53.0,0.0,0.0,309125409.0,32500000.0,0,0,0,0,0,1,131.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,7.2,0.04,1,4,1
nm0550881,Frank Marshall,7.3,49936.0,1,25,1982,Female,1946,0.0,0.0,265,119,64,64.0,0.0,0.0,81593527.0,40000000.0,0,0,0,0,0,1,120.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7.0,0.04,1,3,1
nm0551076,Neil Marshall,6.53,96322.33,3,12,1999,Male,1970,2.5,2.5,1711,793,184,62.0,0.0,0.0,37083621.0,45500000.0,0,0,0,1,0,0,103.0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,3,6.67,0.25,2,8,2
nm0551128,Rob Marshall,6.58,109948.75,4,18,1997,Male,1960,4.0,4.0,2590,976,254,61.5,1.0,3.0,375366131.0,260000000.0,0,0,0,0,0,1,125.25,0,0,1,0,0,2,1,0,3,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,6.33,0.22,1,7,5
nm0551358,Joshua Marston,7.5,30750.0,1,15,1990,Male,1968,0.0,0.0,173,154,87,87.0,0.0,0.0,6517198.0,3000000.0,0,0,0,0,0,1,101.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,7.3,0.07,1,2,2
nm0551506,Lucrecia Martel,6.7,2765.0,1,10,1995,Female,1966,0.0,0.0,37,77,75,75.0,0.0,0.0,304124.0,1400000.0,0,0,0,0,0,1,106.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6.73,0.1,1,1,1
nm0552140,Darnell Martin,7.0,15741.0,1,19,1990,Male,1964,0.0,0.0,90,79,65,65.0,0.0,0.0,8134217.0,12000000.0,0,0,0,0,0,1,109.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7.28,0.05,1,3,1
nm0552358,Mars Callahan,7.0,8600.0,1,2,2001,Male,1971,0.0,0.0,114,40,36,36.0,0.0,0.0,562059.0,4000000.0,0,0,0,0,0,1,99.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6.43,0.5,1,2,1
nm0553942,Steve Martino,6.87,96547.0,3,20,1996,Male,1959,3.5,3.5,447,644,187,67.0,0.0,0.0,446021507.0,279000000.0,0,0,0,0,0,1,87.33,0,0,3,3,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,6.72,0.15,1,5,1
nm0561813,Ron Maxwell,5.9,7019.0,2,43,1971,Male,1949,10.0,10.0,512,93,64,32.0,0.0,0.0,13042309.0,68000000.0,0,0,0,0,0,1,169.5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6.5,0.05,1,3,1
nm0562266,John Maybury,7.1,94412.0,1,20,1986,Male,1958,0.0,0.0,263,161,44,44.0,0.0,0.0,6301131.0,29000000.0,0,0,0,0,0,1,103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,6.32,0.05,1,4,1
nm0563243,Dan Mazer,6.0,60779.0,1,18,1999,Male,1971,0.0,0.0,189,164,18,18.0,0.0,0.0,35537564.0,11500000.0,0,0,0,0,0,1,102.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.7,0.06,1,1,1
nm0563301,Craig Mazin,5.25,27445.0,2,9,2000,Male,1971,8.0,8.0,227,147,71,35.5,0.0,0.0,25884830.0,36000000.0,0,0,0,0,0,1,78.5,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,6.1,0.22,1,5,1
nm0564827,Tim McCanlies,7.6,43935.0,1,6,1998,Male,1953,0.0,0.0,293,81,52,52.0,0.0,0.0,41407470.0,30000000.0,0,0,0,0,0,1,111.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7.2,0.17,1,3,1
nm0564928,Tim McCann,4.0,193.0,1,11,1995,Male,1968,0.0,0.0,11,16,41,41.0,0.0,0.0,2348.0,250000.0,0,0,0,0,0,1,78.0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5.7,0.09,1,5,1
nm0565336,Tom McCarthy,7.9,169534.5,2,13,2003,Male,1966,12.0,12.0,744,654,174,87.0,0.0,0.0,50727556.0,20500000.0,0,0,0,0,0,1,108.5,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.1,0.15,1,4,2
nm0566380,Jonas McCord,5.3,6582.0,1,20,1982,Male,1952,0.0,0.0,73,27,21,21.0,0.0,0.0,33565.0,30000000.0,0,0,0,0,0,1,109.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,6.82,0.05,1,4,3
nm0566833,Craig McCracken,6.5,7864.0,1,11,1992,Male,1971,0.0,0.0,72,51,65,65.0,0.0,0.0,11411644.0,11000000.0,0,0,0,0,0,1,73.0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7.57,0.09,1,6,1
nm0567050,Ian McCrudden,4.9,190.0,1,4,1999,Male,1971,0.0,0.0,11,8,22,22.0,0.0,0.0,1583.0,200000.0,0,0,0,0,0,1,91.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,7.22,0.25,1,3,1
nm0567126,Bruce McCulloch,5.05,13244.5,2,28,1975,Male,1961,3.0,3.0,252,94,67,33.5,0.0,0.0,44602513.0,59000000.0,0,0,0,0,0,1,83.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6.82,0.07,1,3,1
nm0567680,Bruce McDonald,6.45,14827.0,2,27,1982,Male,1959,1.0,1.0,196,243,108,54.0,0.0,0.0,35054.0,2250000.0,0,1,0,0,0,0,85.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.98,0.07,1,3,3
nm0569790,Douglas McGrath,7.03,17370.67,3,11,1996,Male,1958,5.0,5.0,351,257,205,68.0,0.0,0.0,24662135.0,29000000.0,0,0,0,0,0,1,120.67,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,7.35,0.27,1,5,1
nm0569891,Tom McGrath,6.97,200031.33,3,20,1991,Male,1964,2.5,2.5,695,578,181,61.0,0.0,0.0,521457224.0,355000000.0,0,0,0,0,0,1,90.0,2,0,2,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6.8,0.15,1,6,6
nm0570082,Mary McGuckian,5.1,2944.0,1,11,1994,Female,1965,0.0,0.0,50,15,25,25.0,0.0,0.0,42880.0,24000000.0,0,0,0,0,0,1,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5.33,0.09,1,2,1
nm0570912,Adam McKay,6.92,193366.17,6,41,1975,Male,1968,2.0,2.2,2347,1491,386,63.5,0.0,1.0,524449691.0,341500000.0,0,0,0,0,0,1,109.33,2,0,0,0,1,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,7.3,0.15,1,7,4
nm0571098,Dave McKean,6.9,20475.0,1,8,1998,Male,1963,0.0,0.0,151,114,55,55.0,0.0,0.0,864959.0,4000000.0,0,0,0,0,0,1,101.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7.25,0.12,1,2,1
nm0573732,Sean McNamara,7.1,36367.0,1,23,1989,Male,1962,0.0,0.0,116,109,53,53.0,0.0,0.0,43853424.0,18000000.0,0,0,0,0,0,1,112.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6.9,0.04,1,4,1
nm0573796,John McNaughton,6.5,91848.0,1,15,1984,Male,1950,0.0,0.0,390,67,52,52.0,0.0,0.0,29753944.0,20000000.0,0,0,0,0,0,1,108.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,6.42,0.07,1,4,1
nm0576298,Olivier Megaton,6.2,146739.75,4,19,1996,Male,1965,2.0,2.0,1180,937,167,45.0,0.0,0.0,297089138.0,163000000.0,0,0,0,0,0,1,103.25,4,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,8,5.9,0.21,1,6,7
nm0576987,Fernando Meirelles,7.6,239613.67,3,20,1989,Male,1955,3.0,3.0,1647,669,206,79.0,0.0,0.0,44202164.0,43300000.0,0,0,0,0,0,1,126.67,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,3,7.6,0.15,4,6,6
nm0577647,Theodore Melfi,7.3,76519.0,1,16,1999,Male,1970,0.0,0.0,178,279,64,64.0,0.0,0.0,44134898.0,13000000.0,0,0,0,0,0,1,102.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.3,0.06,1,2,2
nm0578483,Jean-Pierre Melville,7.8,7669.0,1,11,1946,Male,1917,0.0,0.0,60,55,80,80.0,0.0,0.0,41010.0,17500000.0,0,0,0,0,0,0,98.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,7.8,0.09,1,3,2
nm0579954,Jirí Menzel,7.4,6296.0,1,47,1960,Male,1938,0.0,0.0,27,98,72,72.0,0.0,0.0,617228.0,84450000.0,0,0,0,0,0,0,113.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8,7.7,0.02,1,4,1
nm0580337,Ismail Merchant,5.65,423.5,2,28,1974,Male,1936,2.0,2.0,29,62,116,58.0,0.0,0.0,697961.0,6000000.0,0,0,0,0,0,1,120.5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7.18,0.07,1,2,1
nm0580618,Michael Meredith,5.75,1604.0,2,8,2002,Male,1967,7.0,7.0,16,35,99,49.5,0.0,0.0,22189.0,13500000.0,0,0,0,0,0,1,94.5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6.0,0.25,1,2,1
nm0580729,E. Elias Merhige,6.9,34697.0,1,18,1983,Male,1964,0.0,0.0,339,199,71,71.0,0.0,0.0,8279017.0,8000000.0,0,0,0,0,0,1,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6.38,0.06,1,2,3
nm0583292,Nicholas Meyer,7.7,93246.0,1,4,1979,Male,1945,0.0,0.0,363,151,71,71.0,0.0,0.0,78900000.0,11200000.0,0,0,0,0,0,1,113.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,7.35,0.25,1,3,1
nm0583600,Nancy Meyers,6.78,147597.25,4,18,1998,Female,1949,3.0,5.0,1615,697,216,51.5,0.0,2.0,445895680.0,270000000.0,0,0,0,0,0,1,128.5,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,6.82,0.22,1,4,2
nm0583675,Menno Meyjes,6.7,12259.0,2,6,2002,Male,1954,5.0,5.0,160,191,104,52.0,0.0,0.0,8013925.0,38000000.0,0,0,0,0,0,1,106.0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,7.1,0.33,2,4,1
nm0585011,Roger Michell,6.76,57352.2,5,47,1967,Male,1956,3.0,3.5,1172,662,362,72.0,0.0,1.0,189425489.0,101500000.0,0,0,0,0,0,1,104.4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,3,6.9,0.11,2,4,3
nm0586281,Takashi Miike,6.93,23550.67,3,20,1991,Male,1960,5.5,5.5,269,454,188,55.0,0.0,0.0,852399.0,10300000.0,0,0,0,0,0,0,122.33,3,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,7.25,0.15,2,7,3
nm0586482,Nikita Mikhalkov,7.8,11783.0,1,41,1967,Female,1945,0.0,0.0,35,74,72,72.0,0.0,0.0,125024.0,4000000.0,0,0,0,0,0,1,159.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,7.82,0.02,1,4,2
nm0587518,John Milius,6.9,114605.0,1,13,1970,Male,1944,0.0,0.0,340,164,43,43.0,0.0,0.0,37567440.0,20000000.0,0,0,0,0,0,1,129.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7.95,0.08,1,2,1
nm0587955,Bennett Miller,7.45,125496.5,4,17,1998,Male,1966,6.0,5.33,1048,1162,325,84.0,1.0,6.0,116687796.0,81139064.0,0,0,0,0,0,1,114.25,0,0,0,0,3,0,1,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,7.45,0.24,1,6,2
nm0588087,Christopher Miller,7.28,274423.0,4,13,2002,Male,1975,2.0,1.67,1299,1337,289,70.0,0.0,0.0,712690377.0,252000000.0,0,0,0,0,0,1,102.75,3,0,1,2,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,7.73,0.31,1,8,3
nm0588340,Frank Miller,6.43,279142.0,3,10,2005,Female,1957,4.5,4.5,2268,937,150,46.0,0.0,0.0,107631297.0,165000000.0,0,0,0,0,0,1,109.67,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6.75,0.3,1,4,2
nm0589182,Rebecca Miller,6.6,3187.0,1,8,1995,Female,1962,0.0,0.0,68,57,70,70.0,0.0,0.0,765540.0,125000.0,0,0,0,0,0,1,86.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,6.52,0.12,1,2,1
nm0589284,Sam Miller,5.6,13214.0,1,31,1984,Male,1962,0.0,0.0,85,58,26,26.0,0.0,0.0,52543632.0,13200000.0,0,0,0,0,0,1,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,7.65,0.03,1,2,1
nm0590122,Mike Mills,6.9,46817.5,2,12,1999,Male,1966,5.0,5.0,234,375,150,75.0,1.0,1.0,7101387.0,7200000.0,0,0,0,0,0,1,100.5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,6.72,0.17,1,3,2
nm0591171,Steve Miner,5.5,32850.67,3,21,1981,Male,1951,1.5,1.5,1025,337,115,34.0,0.0,0.0,87395883.0,90000000.0,0,0,0,0,0,1,86.0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,6.58,0.14,1,7,1
nm0591450,Rob Minkoff,6.62,161190.5,6,26,1989,Male,1962,3.0,4.0,1382,812,363,60.0,0.0,0.0,764082148.0,503000000.0,0,0,0,0,0,1,88.83,1,0,5,3,0,4,1,0,1,4,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,6.8,0.23,1,11,4
nm0591994,Lexi Alexander,6.0,49819.0,1,7,2002,Female,1974,0.0,0.0,282,151,30,30.0,0.0,0.0,7948159.0,35000000.0,0,0,0,0,0,1,103.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,6.82,0.14,1,4,1
nm0592400,David Mirkin,6.2,44659.0,1,20,1982,Male,1955,0.0,0.0,217,116,47,47.0,0.0,0.0,40334024.0,35000000.0,0,0,0,0,0,1,123.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,7.38,0.05,1,3,2
nm0593463,John Cameron Mitchell,7.1,31840.67,3,10,2001,Male,1963,4.5,4.5,584,517,225,76.0,0.0,1.0,7235268.0,13000000.0,0,0,0,0,0,1,95.67,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,7.1,0.3,1,5,2
nm0594503,Hayao Miyazaki,8.14,203124.4,5,43,1971,Male,1941,4.0,4.0,2084,1192,419,83.0,0.0,0.0,37342194.0,2507000000.0,0,0,0,0,0,0,121.0,0,0,4,5,1,0,0,0,1,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,8.35,0.12,1,9,4
nm0596407,Hans Petter Moland,7.2,12235.0,1,22,1993,Male,1955,0.0,0.0,37,134,74,74.0,0.0,0.0,49284.0,35304282.0,0,0,0,0,0,0,116.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,7.25,0.05,2,3,4
nm0597673,Karen Moncrieff,6.7,3158.0,1,1,2002,Female,1963,0.0,0.0,68,44,76,76.0,0.0,0.0,464126.0,1000000.0,0,0,0,0,0,1,96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6.5,1.0,1,1,1
nm0600546,Lukas Moodysson,7.6,30516.5,2,6,1995,Male,1969,2.0,2.0,403,152,157,78.5,0.0,0.0,1237917.0,26000000.0,0,0,0,0,0,0,97.5,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,7.58,0.33,1,3,2
nm0601337,Jason Moore,6.6,131747.5,2,17,1999,Male,1970,3.0,3.0,396,389,124,62.0,0.0,0.0,152027038.0,47000000.0,0,0,0,0,0,1,115.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6.57,0.12,1,3,1
